hofC	EG11798
galE	EG10362
ycdY	G6541
chbF	EG10144
yhaH	G7617
ycbF	EG12397
araD	EG10055
damX	EG11183
msrA	EG11433
uxaC	G81
ftsA	EG10339
dnaK	EG10241
kbaZ	G7631
fxsA	G7832
hslO	G7744
waaH	EG11266
uidR	G6867
hscC	G6357
dhaL	G6626
yqiK	G7589
iscX	EG12311
uxuB	EG20248
ydgC	G6863
yehC	EG11989
cydH	G0-10594
alsB	EG12458
groL	EG10599
ghrB	EG12272
tolA	EG11007
pphA	G7011
mdtA	G7113
frwD	EG11912
rcsD	EG12385
galM	EG11698
yhhQ	EG12217
rimJ	EG10851
zipA	G7258
melR	EG11230
nrdG	G812
bamA	G6093
srlR	EG10974
npr	EG12147
yhaI	G7618
ptsG	EG10787
cheZ	EG10151
yiaA	EG11186
manA	EG10566
sdhE	G7510
lacZ	EG10527
rimO	G6435
bamD	G7352
fucP	EG10352
creC	EG10730
opgE	G6418
chbC	EG10141
cheA	EG10146
cusC	G6320
araA	EG10052
nrdI	G7402
lgoD	G7945
ftsW	EG10344
citC	G6344
yfjD	EG12442
glcA	G7542
map	EG10570
yphA	G7337
paaX	G6720
atoS	EG11667
glxK	G6283
ppsR	EG11132
ompA	EG10669
dgoK	EG20051
pphC	G7111
gfcA	G6508
gatC	EG12416
hprS	G7056
qmcA	G6265
idnK	EG12152
prmC	EG12424
mgtS	G0-8892
kdgT	EG11869
evgS	EG11610
cvpA	EG10169
caiT	EG11561
rimK	EG10852
garR	EG11176
eptA	EG11613
yiaC	EG12270
srlB	EG10970
prmA	EG11497
yqhA	G7559
pfkA	EG10699
cpxA	EG10163
yfgO	G7310
malX	EG10563
ycaO	G6468
tolQ	EG11010
lacA	EG10524
btsS	EG12007
fucI	EG10349
yeaL	G6975
roxA	EG11430
motB	EG10602
bglF	EG10115
phoQ	EG10732
aceF	EG10025
ybhM	G6404
cheB	EG10147
yjhG	G7910
hycI	G7414
glpG	EG10397
gudX	G7446
dpiB	G6345
uspB	EG12231
paaH	G6716
etk	EG11826
bacA	EG11665
prpD	G6199
barA	EG11367
mngB	EG13236
minD	EG10597
arcB	EG10062
dhaM	EG12399
marC	EG11637
glrK	G7345
ucpA	EG12133
bamE	EG10952
cusS	G6318
rhaD	EG11866
yjaB	EG11207
yedI	EG12709
rpiA	EG11443
iap	EG10488
yacH	EG12315
xylE	EG11076
epmC	G7201
yjiN	G7933
rhaS	EG10843
prmB	EG12449
flhB	G7028
mtlA	EG10615
basS	EG11614
malP	EG10560
ftsX	EG10345
rimL	EG10853
glgX	EG10381
opgH	EG11886
yeaG	G6969
fbaA	EG10282
yfaE	EG12360
yhbE	EG11499
ascF	EG10086
rimI	EG10850
yjfL	G7849
dcuB	EG10006
envZ	EG10269
htpX	EG10462
mhpD	M013
yjjW	G7953
yfcV	G7210
idnR	G7891
etp	G6503
hcaB	G7335
yadN	EG12328
def	EG11440
paaE	G6713
yfcP	G7204
cheR	EG10148
yagH	G6143
pphB	G7415
ppdD	EG12107
glk	EG12957
srkA	EG11831
yehA	EG11987
aldB	EG12292
dsbB	EG11393
elfG	G6483
bglX	EG12013
patZ	G7350
yihU	EG11847
ppdB	EG11156
citX	G6340
amyA	EG11387
ecpA	G6164
rstB	EG11233
uxuA	EG11066
fimF	EG10313
kdpD	EG10516
rbsK	EG10818
sixA	G7211
yraH	G7637
mglA	EG10592
qseC	EG12658
ybgD	EG12359
malI	EG10557
baeS	EG11617
yfcQ	G7205
galT	EG10366
yegI	G7109
ebgC	EG10253
yadK	EG12325
arfA	G0-10465
ydeR	G6793
araH	EG10059
ettA	EG12343
hcaE	M009
yehD	EG11990
tufA	EG11036
dgoR	G7789
rpsI	EG10908
ycbU	G6484
murP	G7264
rplY	EG10885
yadC	EG11678
paaB	G6710
rplF	EG10869
sfmA	G6290
bglA	G495
dksA	EG10230
fimG	EG10314
exuR	EG12739
rplU	EG50001
lyxK	EG12284
yraK	G7640
efp	EG12099
ygiL	EG12363
alsA	EG11959
selA	EG10941
yihQ	EG11843
fimD	EG10311
rpsF	EG10905
malS	EG11316
rplV	EG10882
yfcR	G7206
uhpT	EG11054
rplC	EG10866
yadM	EG12327
rbsB	EG10815
sra	EG11508
fimA	EG10308
galK	EG10363
rpsS	EG10918
ydeS	G6794
cpsB	EG10161
rpsC	EG10902
ppdA	EG12081
araE	EG10056
rplR	EG10879
ycbV	G6485
srlA	G8210
pth	EG10785
frlB	G7723
rpmJ	EG11232
fimI	EG11974
dmlA	G6986
rpsP	EG10915
elfA	G6480
dhaK	G6627
rpmH	EG10892
sfmF	EG12388
uxuR	EG20249
rplO	EG10876
garD	EG12522
yhbY	EG12794
lepA	EG10529
rsgA	G7841
xylG	EG12275
rpsM	EG10912
alsK	EG11956
deaD	EG10215
rpmE	EG10889
glvG	EG11708
rplL	EG10873
hflX	EG10437
focA	EG11258
infA	EG10504
der	G7319
uhpA	EG11051
arfB	EG12354
rimP	EG11179
ptsH	EG10788
tufB	EG11037
srmB	EG10975
manX	EG10567
rpmB	EG10886
lpd	EG10543
dbpA	EG10210
rplI	EG10870
waaJ	EG11353
fucR	EG10353
frr	EG10335
chbA	EG10142
rpmA	EG50002
waaL	EG11424
araB	EG10053
prfC	EG12114
waaB	EG11351
bglJ	G7948
selB	EG10942
rffC	EG11455
glcC	G7546
rpsG	EG10906
paaY	G6721
wecH	EG12274
rplW	EG10883
waaO	EG11352
citT	G6338
hpf	EG11681
glcB	EG20080
rpsT	EG10919
gatD	EG12417
rpsD	EG10903
treF	EG12245
rplS	EG10880
ptsA	EG11906
rpsQ	EG10916
dkgB	EG11648
rpsA	EG10900
zwf	EG11221
rplP	EG10877
srlD	EG10971
prfA	EG10761
pfkB	EG10700
raiA	EG11151
malY	EG10564
rpsN	EG10913
lacI	EG10525
rpmF	EG10890
fucK	EG10350
rplM	EG10874
bglG	EG10116
infB	EG10505
ackA	EG10027
yheS	EG12903
nanS	G7919
secM	EG11087
gudP	G7447
rpsK	EG10910
paaJ	G6718
rpmC	EG10887
mhpE	G6205
rplJ	EG10871
dctA	EG20044
fusA	EG10360
gatA	EG12414
rmf	EG50004
pgm	EG12144
rbbA	EG12223
rhaA	EG11867
tsf	EG11033
aes	EG11101
rplX	EG10884
sfsA	EG10949
rplE	EG10868
mtlD	EG10616
rpsU	EG10920
malQ	EG10561
rpsE	EG10904
gnd	EG10411
rplB	EG10865
fruA	EG10336
rsfS	EG11255
ascG	EG10087
rpsR	EG10917
garL	EG10016
rpsB	EG10901
mhpF	M014
rplQ	EG10878
idnO	G7892
prfB	EG10762
hcaD	G7336
rpmI	EG11231
paaF	G6714
rpsO	EG10914
prpB	G6196
rpmG	EG10891
xapB	EG13159
rplN	EG10875
gpmM	EG12296
infC	EG10506
setB	EG12034
ybeY	G6362
yihV	EG11848
yciH	EG11128
treC	EG11402
rpsL	EG10911
xylA	EG11074
rpmD	EG10888
rbsR	EG10819
rplK	EG10872
mglB	EG10593
hipA	EG10443
malK	EG10558
ileS	EG10492
gcd	EG10369
valS	EG11067
ebgR	EG10254
glyQ	EG10409
araJ	EG10060
thrS	EG11001
mhpA	M010
cysS	EG10196
alsR	G7821
proS	EG10770
hcaR	G7331
argS	EG10071
paaC	G6711
metG	EG10586
ldcC	G6094
leuS	EG10532
garP	EG12760
pheM	EG11272
sgbU	EG12286
glyS	EG10410
lldP	EG11961
trpS	EG11030
yihS	EG11845
glnS	EG10390
galU	EG11319
asnS	EG10094
uidA	EG11055
pheS	EG10709
rbsC	EG10816
lysS	EG10552
melA	EG10577
ybaK	EG12454
malF	EG10555
hisS	EG10453
galR	EG10364
tyrS	EG11043
crr	EG10165
serS	EG10947
araF	EG10057
aspS	EG10097
dgoD	GB4478
pheT	EG10710
frlC	G7724
alaS	EG10034
gatZ	G7128
lysU	EG10553
paaZ	G6708
dsrA	G7047
xylF	EG20252
rprA	G0-8863
uxaA	EG12734
sibD	G0-8913
xylH	EG12276
symR	G0-10610
alsE	EG11957
sibC	G0-8886
yieL	EG11729
oxyS	EG31116
mak	EG11288
micF	EG30063
uhpB	EG11052
ryhB	G0-8872
ptsI	EG10789
micA	G0-8866
manY	EG10568
gadY	G0-8914
fucU	EG10355
mgrR	G0-10671
chbR	EG10143
mcaS	G0-8899
araC	EG10054
ohsC	G0-10598
fruB	G7990
sibA	G0-8884
dkgA	G7565
spf	EG30098
sad	G6811
glmZ	G0-8873
dcuC	G6347
rdlD	G0-9042
pta	EG20173
fnrS	G0-10677
gatY	EG12419
micC	G0-8901
kdgK	EG12253
sibE	G0-10602
frwB	EG11909
sibB	G0-8885
uidB	EG11658
dicF	EG31115
dcuA	EG11225
cyaR	G0-8878
gutM	EG10972
rrsE	EG30088
poxB	EG10754
rrfC	EG30072
malZ	EG10565
rrsB	EG30085
lacY	EG10526
ffs	EG30027
fucO	EG10351
rrlG	EG30082
chbB	EG10140
rrlC	EG30079
aldA	EG10035
rrfH	EG30076
rrsG	EG30089
rrfD	EG30073
rrsC	EG30086
rrfA	EG30070
rrlH	EG30083
rrlD	EG30080
yqgF	G7525
rrlA	EG30077
rrsH	EG30090
rrfE	EG30074
rrsD	EG30087
rrfB	EG30071
rrsA	EG30084
rbfA	EG11178
rrlE	EG30081
rrlB	EG30078
rrfF	EG30091
rrfG	EG30075
metW	EG31117
serW	EG30096
lysV	EG30056
glyX	EG30040
asnV	EG30022
fmt	EG11268
valW	EG30112
serT	EG30093
leuX	EG30053
glyU	EG30037
argZ	EG30019
ileY	G7387
valT	EG30109
proL	EG30067
leuU	EG30050
gltV	EG30034
argW	EG30016
afuC	EG12340
asnW	G7069
ybbP	G6270
tyrT	EG30106
msbA	EG10613
pheU	EG30064
leuP	EG30047
glnX	EG30031
argQ	EG30013
lysQ	G6392
thrV	EG30103
metV	EG30060
ileU	EG30044
glnU	EG30028
alaV	EG30010
valZ	G6389
serX	EG30097
acrD	EG10014
lysW	EG30057
tatB	G7808
glyY	EG30041
setA	EG11754
aspT	EG30023
tatE	EG11305
valX	EG30113
mdtF	EG12241
serU	EG30094
tatC	EG11479
leuZ	EG30054
tatA	G7806
glyV	EG30038
acrB	EG11704
asnT	EG30020
cysT	G7991
valU	EG30110
mscM	G7840
proM	EG30068
ybiO	G6417
leuV	EG30051
nanC	G7921
gltW	EG30035
csgG	G6543
argX	EG30017
ynaI	G6666
trhP	G7118
ybdG	G6323
tyrU	EG30107
pheV	EG30065
leuQ	EG30048
clcB	G6850
gltT	EG30032
wzxE	EG11486
argU	EG30014
pqiB	G6491
thrW	EG30104
nlpA	EG10657
metY	EG30061
ybhG	G6412
ileV	EG30045
paeA	G7873
glnV	EG30029
mlaC	G7659
alaW	EG30011
proY	G6233
lysY	G6390
ygaZ	G7405
thrT	EG30101
mlaD	EG12799
metT	EG30058
letA	G7006
hisR	EG30042
pqiC	G6492
aspU	EG30024
yidC	EG11197
alaT	EG30008
lolA	G6465
valY	EG30114
lptF	G7888
serV	EG30095
aaeB	G7685
lysT	EG30055
copA	G6260
glyW	EG30039
ygaH	G7406
asnU	EG30021
feoC	EG12933
trhO	EG11116
letB	G7007
valV	EG30111
yehB	EG11988
selC	EG30092
zntB	G6674
leuW	EG30052
msyB	EG11338
glyT	EG30036
pqiA	G6490
argY	EG30018
fepE	EG10297
yfhL	G7346
cusF	G6321
tyrV	EG30108
aaeA	G7686
proK	EG30066
mlaB	G7658
leuT	EG30049
yahN	G6193
gltU	EG30033
mlaA	G7216
argV	EG30015
lplT	EG12455
trpT	EG30105
metZ	EG30062
ileX	EG30046
glnW	EG30030
alaX	EG30012
lysZ	G6391
thrU	EG30102
metU	EG30059
ileT	EG30043
aspV	EG30025
alaU	EG30009
symE	G7940
hfq	EG10438
rsxD	G6874
ghoS	G7830
chpB	EG12096
relE	EG11131
rsxA	G6871
omrA	G0-8868
acnA	EG11325
orn	G7842
glmY	G0-8910
rppH	G7459
suhB	EG10983
mazF	EG11249
iraD	G7923
omrB	G0-8882
pspH	G0-16700
hicA	G0-10451
rplA	EG10864
yhaV	G7629
mtfA	G7063
queF	G7452
uof	G0-10580
ttcA	G6675
rsxG	G6875
yfiC	EG11538
rapZ	EG12146
mnmE	EG10997
rsxB	G6872
truD	G7422
viaA	EG11730
rlmL	G6488
iraM	G6600
rlmA	EG12207
sulA	EG10984
tadA	EG11372
csrB	G0-8785
selD	EG10943
rplT	EG10881
rlmB	G7845
mzrA	G7610
iscS	G7325
sdsN	G0-10699
miaB	G6364
rsxE	G6876
rluD	EG12098
proQ	EG12866
dusB	EG11311
rsxC	G6873
queA	EG10812
rraA	EG11879
tusD	G7714
bluF	G6603
tilS	G6096
iraP	EG11256
dusA	EG11932
gcvB	G0-8867
rlmD	EG11247
rpsH	EG10907
rsmA	EG10523
rraB	G7885
tsaC	G7698
cpxQ	G0-16649
rsmF	G7008
csrD	EG10018
rluA	EG12609
rflP	G6925
rlmM	EG11794
ssrA	EG30100
rluC	EG11118
mnmG	EG10375
tcdA	G7456
hrpA	G6732
rsmE	EG12366
tsaE	EG11757
trmA	EG11022
hha	EG10439
queD	G7431
fecR	EG10292
rlmI	G6501
trmO	EG11503
trmH	EG10967
rsmC	G7950
trmJ	G7327
bdcR	G7882
rlmF	G6416
ydiP	G6919
rsmB	EG12163
iprA	G6226
mnmA	EG11344
yjdC	EG12176
rtcA	G7750
higA	G7601
mnmC	G7199
yddM	G6774
dusC	EG12022
rof	G6097
rlmH	EG11254
btsR	EG12006
miaA	EG10595
ygiV	G7573
tusB	G7712
sutR	G6745
cmoA	G7020
ssrS	EG30099
tusE	EG12876
maoP	EG11450
trmL	EG11888
ygaV	G7397
tsaD	EG11171
comR	G6569
rsmG	EG10376
puuR	EG12431
rlmG	G7603
sspA	EG10977
rlhA	G6746
yfaX	G7161
rlmN	EG12401
abrB	G6384
selU	EG11768
yfhH	EG12308
trmD	EG11023
nusA	EG10665
cca	EG10136
yjhU	G7909
truC	G7449
ydjF	G6957
rluE	G6581
yaiW	G6227
rsmJ	EG12233
cspE	EG12179
rlmE	EG11507
greA	EG10415
tgt	EG10996
ytfA	G7863
tapT	G7349
ynfL	G6853
rlmC	G6449
yagP	G6153
cmoM	EG12167
mlrA	EG12008
gluQ	EG11362
qseB	G7575
queG	G7843
ydcR	G6750
tmcA	G7297
mgtL	G0-10689
queC	G6245
greB	EG11578
rsuA	EG12044
ygeH	G7472
rng	EG11299
abgR	G6671
pcnB	EG10690
yiaG	EG12624
tusC	G7713
rapA	EG11083
cmoB	G7021
murR	G7262
rluF	EG11921
ybhD	G6398
truB	EG11177
rtcR	EG12356
truA	EG10454
rplD	EG10867
rsmI	G7641
lgoR	G7944
tsaB	G6991
nimR	G6976
rluB	EG12433
ybaQ	G6259
trmB	EG11779
cspC	EG12204
rsmH	EG11085
hupA	EG10466
rsmD	EG10343
ytfH	G7869
crp	EG10164
nemR	G6889
yjiR	G7936
matA	G6165
ypdC	G7245
punR	EG12140
dhaR	G6628
nfeR	G7594
gntR	EG12630
mcbR	G6761
gadW	EG12242
torI	G0-9621
adiY	EG11966
yiiE	EG11854
yidL	EG11707
yghO	G7547
relB	EG10836
racR	G6680
bolA	EG10125
yebK	EG12860
yjhI	G7912
yfeD	EG11432
yqhC	G7563
yphH	G7344
yegW	G7133
mntR	G6420
lsrR	G6799
cecR	EG12406
ycaN	G6467
rpsJ	EG10909
yahB	G6181
dmlR	G6985
baeR	EG11618
ybdO	G6332
glrR	EG11285
rcdB	EG12247
soxR	EG10957
hupB	EG10467
hns	EG10457
fecI	EG10291
betI	EG10111
ygfI	G7518
xynR	G6144
pspF	EG12344
cspD	EG11111
gatR	EG12162
zur	EG11929
frvR	EG11861
fimB	EG10309
ybeF	EG11594
yfbV	G7189
nsrR	EG11212
fimE	EG10312
phoP	EG10731
rseB	G7348
cusR	G6319
rydC	G0-10592
flgM	G369
acrR	EG12116
yihL	EG11838
uvrY	EG11140
rpoC	EG10895
ycgR	G6623
appY	EG10050
yjdM	EG10711
aaeR	G7688
speFL	G0-17074
iscR	G7326
yoaL	G0-16745
pgrR	G6664
chaB	EG12402
cueR	G6263
rcsF	EG11502
plaR	EG12278
dosC	G6784
yeiE	EG12105
purR	EG10800
envR	EG11741
argL	G0-17012
marR	EG11435
istR	G0-10201
crl	EG11092
bipA	EG11837
rho	EG10845
lsrF	G6804
nusG	EG10667
pdeL	EG11236
kdpE	EG10517
cobB	G6577
cspA	EG10166
baxL	G0-17040
yhaJ	G7619
rseX	G0-10574
yfeR	G7257
pdeH	EG12252
rstA	G6864
cnu	G6869
yciT	G6638
thrL	EG11277
ttdR	EG12694
gadX	EG12243
ecpD	G6161
zntR	EG11969
eutS	G7292
yidP	EG11711
mcbA	G6415
fabR	EG11394
htrE	EG11972
bepA	G7311
nhaR	EG11078
lpxT	G7146
citG	G6339
sgcR	G7913
bcsC	EG12257
ygfZ	G7511
yneJ	G6812
eutM	G7287
safA	G6790
csgD	G6546
yeaK	G6973
rhoL	EG12428
yafC	EG11649
tyrR	EG11042
soxS	EG10958
mprA	EG10603
ykgA	G6170
rpoE	EG11897
evgA	EG11609
creB	EG11218
rpoZ	EG10899
sroH	G0-9388
envY	EG10268
tff	G0-8895
sraB	G0-8862
ygbI	G7416
ygfX	G7509
chiX	G0-9382
kdgR	G7003
ibsA	G0-10633
sokX	G0-10695
cdaR	EG12335
ibsD	G0-10630
sdsR	G0-8883
lrhA	EG12123
tomB	EG12429
ybcJ	EG12879
csqR	EG11849
shoB	G0-10634
ryfA	G0-8879
gadE	EG11544
ibsC	G0-10631
rhlE	EG11235
xapR	EG11146
ghoT	G0-10472
csrC	G0-8874
rpoD	EG10896
yhdJ	EG11498
ryeA	G0-8865
dicA	EG10226
lsrK	G6798
sroC	G0-9383
frlR	G7727
ibsB	G0-10632
eyeA	G0-10696
allS	G6274
ibsE	G0-10629
isrC	G0-8905
yiaU	EG12289
umpG	EG11817
ryfD	G0-10600
norR	EG12108
rybB	G0-8880
yfiE	EG11785
stpA	EG11554
hdfR	EG11449
ryjA	G0-8875
fimZ	EG11103
sraG	G0-8870
rpoA	EG10893
sroE	G0-9385
ompR	EG10672
sraA	G0-8861
pdeR	G6639
sroA	G0-9381
decR	G6247
ryjB	G0-10609
yhjB	EG12246
rybA	G0-8881
yidZ	EG11721
yeaC	G6964
thpR	EG12330
hypT	G7924
ynfA	G6840
rydB	G0-8876
pyrR	G7244
ycjQ	G6651
arcZ	G0-8871
rspR	G6814
gfcE	G6504
bluR	G6602
ybhL	G6403
arsR	EG12235
pdeB	G6252
fliA	EG11355
rttR	G0-9609
yeeY	G7088
idlP	G0-16685
ydeO	G6789
yrbN	G0-10651
rclR	G6175
ykgO	G0-10434
mukE	EG11252
yijO	EG11913
ycaI	EG12375
rdgB	G7530
basR	EG11615
yhjG	EG12251
mukF	EG12165
sdiA	EG10935
yhdN	EG11970
ligB	EG11334
hipB	EG10442
yiiF	EG11855
rtcB	G7751
ulaR	G7854
yicN	EG11690
hspQ	G6500
ygeV	G7488
mliC	EG11488
dinG	EG11357
hprR	G7057
yjiX	G7941
nudG	G6954
ydcI	G6737
gspB	EG11263
rcbA	EG11901
dpiA	G6346
blc	G7837
rseA	EG12341
ygiB	EG11164
rpoH	EG10897
yrdA	G7696
arcA	EG10061
yajD	EG11097
rseC	G7347
yqjC	G7611
dgcM	G6673
hyuA	G7492
bssR	G6436
allR	G6276
ypjA	G7382
bssS	G6557
rutR	EG12301
yfbU	G7188
lsrG	G6805
alpA	EG12112
yobA	G7014
nikR	EG11519
ydjX	G6945
rpoB	EG10894
yneE	G6807
oxyR	EG10681
ycgV	G6629
frc	G7237
fur	EG10359
elfC	G6482
ynfF	G6846
nanR	G7678
ybgQ	G6387
abgB	G6669
slyA	G6882
yaiI	G6230
pldB	EG10739
ycjW	G6658
yciY	G0-8891
yqfB	G7513
yeiL	EG12031
rirA	G0-16662
ynfG	G6847
rsd	EG11738
ypdK	G0-10647
abgA	G6670
marA	EG11434
yajI	EG12874
yibF	EG11762
nusB	EG10666
yaeI	EG12337
ynfH	G6848
ybhP	G6407
yhhL	EG12212
ynfE	G6845
tatD	EG11481
yjcH	EG11943
ybcF	EG12384
mfd	EG11619
yihF	EG11832
appA	EG10049
mutY	EG10627
ydeJ	EG11645
ligA	EG10534
yigG	EG11465
dinI	G6558
sgcQ	G7915
dinD	EG11193
creA	EG11217
ybcN	G6303
yjdI	G7828
vsr	EG11068
yfcA	EG11144
yebG	EG11808
yhcO	G7684
nfo	EG10651
rlpA	EG10854
yegP	G7117
ygjH	G7597
mutH	EG10624
ygdR	G7461
cho	G6937
yfgM	G7321
alkA	EG11222
elaB	G7173
mutM	EG10329
yobD	G6998
rusA	G6306
ydiK	G6914
xthA	EG11073
yncE	G6763
ada	EG10029
pdeG	G6608
mug	EG12717
ybjX	G6460
gph	EG11871
ybeU	G6355
ung	EG11058
yahK	G6190
nth	EG10662
naRNA4	G0-16697
cas1	G7425
micL	G0-16601
dinF	EG11491
insJK	G0-10624
tag	EG10986
yfaL	EG12850
mutS	EG10625
rpnE	EG12323
yoaA	G6992
ydcF	EG12110
mutL	EG11281
yjcB	EG11937
lexA	EG10533
ybfF	EG11776
nei	G6383
hcxB	EG11581
alkB	EG10037
yjgA	EG11410
ybaZ	G6251
ytfJ	G7871
uvrA	EG11061
yidB	EG11196
phr	EG10736
yhhZ	G7759
ssb	EG10976
ydjA	EG11134
ruvB	RUVB
yhcG	G7674
recX	EG12080
rhsA	EG10846
ihfB	EG10441
yghS	G7551
xerC	EG11069
queE	G7443
fis	EG10317
ypfJ	G7298
recR	EG10834
yfaY	G7162
recN	EG10831
yoaH	G6995
xerD	EG11071
ydhQ	G6894
helD	EG10426
ydcZ	G6758
ruvC	EG10925
yceM	G6560
recO	EG10832
dgcI	G6434
ruvA	RUVA
ybdF	G6324
recA	EG10823
ecpC	G6162
radA	EG11296
naRNA1	G0-16694
ihfA	EG10440
mntS	G0-10715
mrr	EG10612
yeiW	G0-10511
hsdS	EG10460
ybcI	EG12708
dcm	EG10211
yiaV	EG12290
ogt	EG10668
pgeF	EG12097
hsdM	EG10458
yjbI	EG11927
sbmC	EG11892
pqqL	EG11744
rep	EG10837
tesA	EG11542
dnaQ	EG10243
bax	EG11360
holD	EG11414
yjfK	G7848
recF	EG10828
htrL	EG11188
dnaE	EG10238
yhfY	G7734
rob	EG11366
yciE	EG11125
priA	EG10763
yhbP	G7648
dnaA	EG10235
gor	EG10412
uvrD	EG11064
yggU	G7529
parE	EG10687
ygcP	G7434
diaA	EG12780
yfeX	G7266
tus	EG11038
tmaR	G7087
gyrB	EG10424
yeaX	G6989
rdgC	EG12158
slyB	G6881
dnaT	EG10244
uspF	G6699
holB	EG11500
efeO	G6527
recG	EG10829
ybiV	G6425
dnaG	EG10239
fdrA	G6287
holA	EG11412
yafV	G6103
priB	EG10764
ynfQ	G0-16689
dnaB	EG10236
och5	G0-10701
polA	EG10746
ydaF	G0-10448
dinB	G6115
ycfJ	EG12444
umuC	EG11056
yhjY	EG12269
argP	EG10490
yohC	EG12016
seqA	EG12197
yjaG	EG11916
topA	EG11013
yicI	EG11685
yieE	EG11722
dnaX	EG10245
yggF	EG11245
ybfD	EG11524
holE	EG11505
ppsA	EG10759
pdxI	EG11309
recQ	EG10833
pck	EG10688
yhfA	EG11182
dnaN	EG10242
maeB	G7293
php	G7731
holC	EG11413
epd	EG10368
yceB	EG11117
priC	EG10765
gpmA	EG11699
yqjG	G7616
dnaC	EG10237
eno	EG10258
dedD	EG10218
polB	EG10747
csrA	EG11447
ygfM	G7499
maeA	EG10948
dam	EG10204
ygbJ	G7417
pgi	EG10702
hda	G7313
oxc	G7236
umuD	EG11057
guaD	G7502
hiuH	G7058
parC	EG10686
ggt	EG10374
yeaQ	G6981
rarA	EG12690
ytjC	EG12164
ydgA	G6865
topB	EG11014
fbp	EG10283
ycjR	G6652
gyrA	EG10423
glpX	EG11517
gfcD	G6505
hcp	G6457
ybhA	EG11239
ybhN	G6405
pgk	EG10703
phnO	EG10724
ybaP	G6258
mdh	EG10576
nac	G7072
dgd	G26
aegA	EG12409
yedL	G7040
ytiC	G0-16686
patD	G6755
gapA	EG10367
yohP	G0-10652
glnK	EG12191
ybdD	G0-10438
rutC	G6521
yecE	EG12379
glnE	EG11602
pdeK	EG12256
rutF	G6518
yehI	EG11995
narK	EG10642
yiiG	EG11860
ygfT	G7506
yidQ	EG11712
ydfG	EG12345
yhcA	EG11515
rutB	G6522
yjjU	G7951
narU	EG12153
yiaB	EG11267
rutE	G6519
yjeO	G7839
rpoN	EG10898
ygiD	EG11166
nirC	EG10654
yrdB	G7697
patA	G7596
ybaA	EG11099
astC	G6944
yqjD	G7612
rutA	G6523
rodZ	EG10015
ptsP	EG12188
yqeC	G7495
rutD	G6520
ypjB	G7384
sseA	EG11600
yfcE	G7192
cysZ	EG10003
cutC	G7024
glpE	EG10395
yeaD	G6966
ssuD	G6477
ynjA	G6948
cysP	EG10195
dgcF	G6808
csdE	G7455
ychQ	G6630
cysI	EG10190
yccF	G6496
cysC	EG10185
ybgS	G6394
sseB	EG11601
yajQ	G6240
sufS	G6906
yjdP	G0-9541
sbp	EG10929
sokE	G0-16677
ssuE	G6479
yoaJ	G0-10648
cysU	EG10197
ybhC	EG12875
kdsC	G7663
cysJ	EG10191
yjjJ	EG12342
lptD	EG11569
ssuB	EG12358
yhiI	EG12224
lapB	EG12691
cysD	EG10186
yjcO	EG11951
lptE	EG10855
ynjE	G6952
yihM	EG11839
lapA	G6637
yidJ	EG11705
yafE	EG11651
aslA	EG10089
asmA	EG11361
yigI	EG11467
ydeN	G6788
yjiH	G7927
cysW	EG10198
ychA	EG11251
cysN	EG10194
yjeI	G7834
cysH	EG10189
ygeA	EG11157
yjcS	EG11955
yhdP	G7690
cysA	EG10183
ytjB	EG10951
ppa	EG10755
ygjQ	G7605
mreD	EG10610
phnF	EG10715
yqeH	G7466
pstS	EG10734
ydcS	G6751
yphB	G7338
pgaD	G6528
ppk	EG11510
yfbK	G7177
yjbH	EG11926
phoA	EG10727
msrC	G7005
yjbE	EG11923
ugpE	EG11049
ydiL	G6915
pgaC	G6529
phnM	EG10722
yddH	G6769
bcsB	EG12259
ugpA	EG11046
ycgL	G6616
yjbF	EG11924
phnJ	EG10719
ycaQ	G6471
mreC	EG10609
pstA	EG10782
ybeZ	G6363
pgaB	G6530
phnG	EG10716
yaiL	G6207
bcsA	EG12260
ssuC	G6476
naRNA5	G0-16698
yjbG	EG11925
phoU	EG10735
ryeG	G0-16635
pitA	EG12230
yoeI	G0-10643
phoB	EG10728
ybeL	EG12851
psiF	EG11401
hrpB	EG12329
phnN	EG10723
qseG	EG12139
ugpB	EG11047
pdeC	EG11938
phnK	EG10720
yebE	EG11806
pstB	EG10783
ygiF	EG11603
phnH	EG10717
ahr	EG11436
ssuA	G6478
ytfP	G7876
pldA	EG10738
yigA	EG11201
pitB	EG12883
dcrB	G7767
phoR	EG10733
yebC	EG11137
ppx	EG11403
nanQ	G7675
panZ	EG12211
phnP	EG10725
rhsB	EG10847
yajO	G6236
ugpC	EG11048
yqhH	G7567
mrp	EG10611
phnL	EG10721
yqcC	G7450
iscU	G7324
pstC	EG10784
yfgH	G7316
mobB	EG11828
phnI	EG10718
yfaZ	G7163
treR	EG12202
pdeD	G6996
otsB	EG11752
ydhR	G6895
treA	EG11017
mnaT	G6759
gntK	EG12629
ycfL	G6564
treB	EG12127
ybjQ	G6451
agp	EG10033
ybdL	G6329
ycjU	G6655
ykgH	G6180
otsA	EG11751
naRNA2	G0-16695
ugpQ	EG11050
esrE	G0-10737
glpK	EG10398
ypaA	G0-10561
gldA	EG11904
yedJ	EG12710
glpQ	EG10399
yiaW	EG12291
gpsA	EG20091
yeiR	EG12104
murQ	G7263
